time,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,
69,Francisco,379.4,1.1,382.3,0,297.4,0, No Selection, ozmar,388.7,1.1,314.2,0,227.5,0, No Selection, Daniel,317,1.1,409.9,0,304.9,0, No Selection, JoseCuellar,307.9,1.1,355.7,0,241.5,0, No Selection, Jose Angel Ruiz Garcia,327.3,1.1,409,0,307.7,0, No Selection, alan,333.9,1.1,334.5,0,218.4,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
70,Francisco,370.8,1.1,389.4,0,307.4,0, No Selection, ozmar,380.7,1.1,306.9,0,227.5,0, No Selection, Daniel,307.3,1.1,416.6,0,304.9,0, No Selection, JoseCuellar,298.3,1.1,349.4,0,234.9,0, No Selection, Jose Angel Ruiz Garcia,318.8,1.1,415.6,0,307.7,0, No Selection, alan,326.3,1.1,324.9,0,218.6,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
71,Francisco,360.7,1.1,397.2,0,307.4,0, No Selection, ozmar,371.3,1.1,298.3,0,227.5,0, No Selection, Daniel,296.5,1.1,423,0,304.9,0, No Selection, JoseCuellar,289.7,1.1,341.7,0,227.1,0, No Selection, Jose Angel Ruiz Garcia,308.5,1.1,423.5,0,307.7,0, No Selection, alan,318.8,1.1,316.8,0,223.3,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
72,Francisco,351.2,1.1,403.6,0,303.8,0, No Selection, ozmar,363.4,1.1,289.6,0,221.3,0, No Selection, Daniel,289.6,1.1,427.3,0,301.3,0, No Selection, JoseCuellar,281.3,1.1,333.9,0,227.1,0, No Selection, Jose Angel Ruiz Garcia,299,1.1,430.8,0,307.7,0, No Selection, alan,309.5,1.1,307,0,223.3,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
73,Francisco,340.6,1.1,410.7,0,303.8,0, No Selection, ozmar,355.9,1.1,280.6,0,217.7,0, No Selection, Daniel,276.5,1.1,434.9,0,298.8,0, No Selection, JoseCuellar,272,1.1,325.2,0,227.1,0, No Selection, Jose Angel Ruiz Garcia,289.5,1.1,438.2,0,305.4,0, No Selection, alan,302,1.1,298.9,0,218.4,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
74,Francisco,335,1.1,420.2,0,303.8,0, No Selection, ozmar,348.2,1.1,272,0,222.4,0, No Selection, Daniel,265.6,1.1,440.9,0,298.8,0, No Selection, JoseCuellar,263.5,1.1,317.4,0,227.1,0, No Selection, Jose Angel Ruiz Garcia,280.7,1.1,444,0,309,0, No Selection, alan,294.4,1.1,289.3,0,218.4,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
75,Francisco,325.7,1.1,426.9,0,303.8,0, No Selection, ozmar,339.8,1.1,262.8,0,222.4,0, No Selection, Daniel,255.7,1.1,445.8,0,293.2,0, No Selection, JoseCuellar,254.1,1.1,308.6,0,227.1,0, No Selection, Jose Angel Ruiz Garcia,270.1,1.1,451.7,0,302.6,0, No Selection, alan,287,1.1,279.9,0,218.4,0, No Selection, damselfly,379.8,1.1,377.6,0,298.8,0, No Selection, 
76,Francisco,315.6,1.1,434.9,0,303.8,0, No Selection, ozmar,332.2,1.1,254.1,0,219.4,0, No Selection, Daniel,244.3,1.1,450.7,0,293.2,0, No Selection, JoseCuellar,245.6,1.1,300.7,0,227.1,0, No Selection, Jose Angel Ruiz Garcia,259.9,1.1,458.1,0,296.4,0, No Selection, alan,278.4,1.1,270.8,0,223.7,0, No Selection, damselfly,379.8,1.1,377.6,0,300.8,0, No Selection, 
77,Francisco,308.1,1.1,443,0,303.8,0, No Selection, ozmar,324.2,1.1,244.3,0,219.4,0, No Selection, Daniel,233,1.1,455.6,0,293.2,0, No Selection, JoseCuellar,235.9,1.1,292.6,0,237.1,0, No Selection, Jose Angel Ruiz Garcia,248.3,1.1,461.2,0,284.1,0, No Selection, alan,269.1,1.1,264.5,0,272.3,0, No Selection, damselfly,379.8,1.1,377.6,0,215.5,0, No Selection, 
78,Francisco,299.9,1.1,448.8,0,303.8,0, No Selection, ozmar,316.4,1.1,235.4,0,223.1,0, No Selection, Daniel,222.1,1.1,460.5,0,293.2,0, No Selection, JoseCuellar,226.2,1.1,286.4,0,237.1,0, No Selection, Jose Angel Ruiz Garcia,236.8,1.1,464.7,0,289.2,0, No Selection, alan,258.2,1.1,262.2,0,233.1,0, No Selection, damselfly,379.8,1.1,377.6,0,215.5,0, No Selection, 
79,Francisco,297.1,1.1,450.7,0,303.8,0, No Selection, ozmar,308.5,1.1,227,0,223.1,0, No Selection, Daniel,212.4,1.1,466.1,0,293.2,0, No Selection, JoseCuellar,216.5,1.1,280.1,0,237.1,0, No Selection, Jose Angel Ruiz Garcia,225.5,1.1,467.9,0,288.8,0, No Selection, alan,249.5,1.1,253.6,0,224.1,0, No Selection, damselfly,379.8,1.1,377.6,0,252.5,0, No Selection, 
80,Francisco,297.1,1.1,450.7,0,303.8,0, No Selection, ozmar,299.8,1.1,216.8,0,218.5,0, No Selection, Daniel,201.4,1.1,473.2,0,293.2,0, No Selection, JoseCuellar,205.6,1.1,273.1,0,237.1,0, Desert, Jose Angel Ruiz Garcia,214,1.1,472.1,0,293,0, No Selection, alan,241,1.1,245.1,0,234.5,0, No Selection, damselfly,379.8,1.1,377.6,0,305.8,0, No Selection, 
81,Francisco,297.1,1.1,450.7,0,303.8,0, No Selection, ozmar,292.6,1.1,209.1,0,223.3,0, No Selection, Daniel,192.9,1.1,479.4,0,288,0, Forest, JoseCuellar,197.4,1.1,265.3,0,215.3,0, Desert, Jose Angel Ruiz Garcia,206.6,1.1,480.8,0,339.5,0, Forest, alan,230.1,1.1,240.4,0,249.9,0, No Selection, damselfly,379.8,1.1,377.6,0,305.8,0, No Selection, 
82,Francisco,297.5,1.1,451.4,0,303.8,0, No Selection, ozmar,283.7,1.1,199.7,0,223.3,0, No Selection, Daniel,193.1,1.1,478.9,0,283,0, Forest, JoseCuellar,190.8,1.1,256,0,215.3,0, Desert, Jose Angel Ruiz Garcia,201.1,1.1,491.2,0,326.5,0, Forest, alan,219.3,1.6,235.7,0,243.6,0, Desert, damselfly,379.8,1.1,377.6,0,305.8,0, No Selection, 
83,Francisco,293.9,1.1,453.7,0,303.8,0, No Selection, ozmar,275.5,1.1,190.9,0,223.3,0, No Selection, Daniel,192.9,1.1,478.6,0,281.1,0, Forest, JoseCuellar,190.1,1.1,255,0,215.3,0, Desert, Jose Angel Ruiz Garcia,193.8,1.1,501,0,326.6,0, Forest, alan,208.3,1.8,230.3,0,244.9,0, Desert, damselfly,379.2,1.1,378,0,305.8,0, No Selection, 
84,Francisco,293.9,1.1,453.7,0,303.8,0, No Selection, ozmar,267.4,1.6,182.4,0,223.3,0, No Selection, Daniel,192.9,1.1,478.6,0,281.1,0, Forest, JoseCuellar,190.1,1.1,255,0,215.3,0, Desert, Jose Angel Ruiz Garcia,189.4,1.1,509,0,324.2,0, Forest, alan,197.7,2.1,225.4,0,246.1,0, Desert, damselfly,369.9,1.1,384.7,0,305.8,0, No Selection, 
85,Francisco,292.9,1.1,454.4,0,303.8,0, No Selection, ozmar,259.4,2.1,173.8,0,223.3,0, No Selection, Daniel,184.9,1.1,479.2,0,287.8,0, Forest, JoseCuellar,190.1,1.1,255,0,215.3,0, Desert, Jose Angel Ruiz Garcia,188.8,1.1,509.5,0,324.2,0, Forest, alan,191.9,2.1,222.8,0,246.1,0, Desert, damselfly,360.1,1.1,391.8,0,305.8,0, No Selection, 
86,Francisco,289.5,1.1,461.7,0,209.1,0, No Selection, ozmar,251.3,2.7,165.2,0,223.3,0, No Selection, Daniel,183.5,1.1,479.1,0,291.4,0, Forest, JoseCuellar,189.5,1.6,247.9,0,166.9,0, Desert, Jose Angel Ruiz Garcia,188.7,1.1,509.8,0,356.3,0, Forest, alan,191.9,2.1,222.9,0,246.1,0, Desert, damselfly,350.6,1.1,398.6,0,305.8,0, No Selection, 
87,Francisco,289.8,1.1,461.6,0,132,0, No Selection, ozmar,241.2,3.1,157.3,0,251.3,0, No Selection, Daniel,183.3,1.1,478.8,0,297.1,0, Forest, JoseCuellar,189.7,1.6,247,0,222.2,0, Desert, Jose Angel Ruiz Garcia,188.7,1.1,510,0,356.3,0, Forest, alan,191.9,2.1,222.9,0,246.1,0, Desert, damselfly,340.3,1.1,406.1,0,305.8,0, No Selection, 
88,Francisco,296.4,1.1,460.3,0,168.1,0, No Selection, ozmar,229.8,3.1,153.6,0,256.1,0, No Selection, Daniel,183.3,1.1,478.8,0,297.1,0, Forest, JoseCuellar,189.7,1.6,247,0,216.8,0, Desert, Jose Angel Ruiz Garcia,187.3,1.1,513.7,0,333.5,0, Forest, alan,191.9,2.1,222.8,0,246.1,0, Desert, damselfly,330.9,1.1,412.8,0,306.4,0, No Selection, 
89,Francisco,299.6,1.1,466.2,0,310.2,0, No Selection, ozmar,218.4,2.1,150.6,0,252.3,0, Desert, Daniel,179.1,1.1,481,0,297.1,0, Forest, JoseCuellar,189.7,1.6,247,0,216.8,0, Desert, Jose Angel Ruiz Garcia,177.8,1.1,516.6,0,271.8,0, Forest, alan,182,1.8,218.4,0,246.1,0, Desert, damselfly,330.5,1.1,413.2,0,312.4,0, No Selection, 
90,Francisco,303.9,1.1,477.6,0,322.2,0, No Selection, ozmar,207.4,0.9,147.3,0,257,0, Desert, Daniel,167.8,1.1,484,0,297.1,0, Forest, JoseCuellar,182.8,2.1,240.3,0,229.1,0, Desert, Jose Angel Ruiz Garcia,166.3,1.1,518.4,0,289,0, Forest, alan,175.4,1.5,215.5,0,246.1,0, Desert, damselfly,324,1.1,419.1,0,312.4,0, No Selection, 
91,Francisco,302.6,1.1,488.8,0,290.1,0, No Selection, ozmar,196.1,0.3,144.1,0,249.5,0, Desert, Daniel,159.5,1.1,486.6,0,307,0, Forest, JoseCuellar,173.8,2.1,233.1,0,238.3,0, Desert, Jose Angel Ruiz Garcia,158.3,1.1,519.2,0,259.7,0, Forest, alan,175.4,1.5,215.5,0,246.1,0, Desert, damselfly,323.1,1.1,419.9,0,312.4,0, No Selection, 
92,Francisco,303.6,1.1,493.7,0,272.4,0, No Selection, ozmar,191.1,0.4,142.4,0,252.9,0, Desert, Daniel,158.7,1.1,486.3,0,307,0, Forest, JoseCuellar,163,1.7,226.5,0,238.3,0, Desert, Jose Angel Ruiz Garcia,158.3,1.1,519.2,0,194.3,0, Forest, alan,175.4,1.5,215.5,0,246.1,0, Desert, damselfly,314.5,1.1,427.7,0,312.4,0, No Selection, 
93,Francisco,303.6,1.1,493.7,0,272.4,0, No Selection, ozmar,191.1,0.4,142.4,0,252.9,0, Desert, Daniel,158.7,1.1,486.3,0,319.2,0, Forest, JoseCuellar,159.6,1.6,223.8,0,229.1,0, Desert, Jose Angel Ruiz Garcia,157.8,1.1,519.2,0,266.7,0, Forest, alan,175.4,1.5,215.5,0,246.1,0, Desert, damselfly,304.8,1.1,436.6,0,312.4,0, No Selection, 
94,Francisco,300,1.1,494.5,0,281.3,0, No Selection, ozmar,191.1,0.4,142.4,0,252.9,0, Desert, Daniel,158.7,1.1,486.3,0,319.2,0, Forest, JoseCuellar,159.6,1.6,223.8,0,229.1,0, Desert, Jose Angel Ruiz Garcia,156.9,1.1,519.1,0,296.9,0, Forest, alan,168.3,1,209.3,0,225.8,1, Desert, damselfly,295.9,1.1,444.7,0,312.4,0, No Selection, 
95,Francisco,292.3,1.1,495.6,0,279,0, No Selection, ozmar,190.8,0.5,142.2,0,244.7,0, Desert, Daniel,158.1,1.1,487,0,320.1,0, Forest, JoseCuellar,159.6,1.6,223.8,0,237,0, Desert, Jose Angel Ruiz Garcia,151.8,1.1,521.1,0,275.3,0, Forest, alan,166.7,0.8,207.6,0,233.2,1, Desert, damselfly,287.4,1.1,452.5,0,312.4,0, No Selection, 
96,Francisco,289.2,1.1,496.1,0,279.9,0, No Selection, ozmar,187.3,0.7,140.3,0,179.6,1, Desert, Daniel,160,1.1,494.3,0,308.2,0, Forest, JoseCuellar,155,1.6,222.5,0,258.4,0, Desert, Jose Angel Ruiz Garcia,150.1,1.1,521.1,0,167.5,0, Forest, alan,166.7,0.8,207.6,0,236.1,1, Desert, damselfly,278.4,1.1,460.7,0,312.4,0, No Selection, 
97,Francisco,289.5,1.1,496,0,281.5,0, No Selection, ozmar,187.5,0.6,135.9,0,164.6,1, Desert, Daniel,159.6,1.1,494.3,0,305.2,0, Forest, JoseCuellar,150.3,1.5,221.5,0,254,0, Desert, Jose Angel Ruiz Garcia,150.1,1.1,521.2,0,175.6,0, Forest, alan,166.7,0.8,207.6,0,236.1,1, Desert, damselfly,269.1,1.1,469.1,0,312.4,0, No Selection, 
98,Francisco,298.9,1.1,499.1,0,0.9,0, No Selection, ozmar,187.5,0.6,136,0,155.6,1, Desert, Daniel,159.6,1.1,494.3,0,305.2,0, Forest, JoseCuellar,150.3,1.5,221.5,0,254,0, Desert, Jose Angel Ruiz Garcia,150.1,1.1,521.2,0,201,0, Forest, alan,162.1,0.6,207,0,280.8,1, Desert, damselfly,260.6,1.1,476.9,0,312.8,0, No Selection, 
99,Francisco,301,1.1,510,0,359.7,0, No Selection, ozmar,187.5,0.6,136,0,149.6,1, Desert, Daniel,159.6,1.1,494.3,0,303.8,0, Forest, JoseCuellar,150.3,1.5,221.5,0,253,0, Desert, Jose Angel Ruiz Garcia,150.1,1.1,521.2,0,273.5,0, Forest, alan,158.2,0.8,207.5,0,259.3,1, Desert, damselfly,257.5,1.1,483.8,0,342.4,0, No Selection, 
100,Francisco,295.7,1.1,521.4,0,239.9,0, No Selection, ozmar,189.5,0.5,131.5,0,157.4,2, Desert, Daniel,153.2,1.1,494.1,0,265.3,0, Forest, JoseCuellar,148.3,1.5,220.9,0,253,0, Desert, Jose Angel Ruiz Garcia,146.2,1.1,528.3,0,349.5,0, Forest, alan,158.4,0.7,207.5,0,197.7,1, Desert, damselfly,254,1.1,494.8,0,342.4,0, No Selection, 
101,Francisco,298.8,1.1,523.7,0,238.9,0, No Selection, ozmar,190,0.4,128.8,0,191.9,2, Desert, Daniel,149.8,1.1,495.3,0,278.8,0, Forest, JoseCuellar,137.2,1.4,217.6,0,253,0, Desert, Jose Angel Ruiz Garcia,146.8,1.1,531.2,0,37.1,0, Forest, alan,158.4,0.7,207.5,0,205.6,1, Desert, damselfly,250.2,1.1,506.7,0,342.4,0, No Selection, 
102,Francisco,307,1.1,518.3,0,190.9,0, No Selection, ozmar,190,0.4,128.6,0,183.8,2, Desert, Daniel,150.2,1.1,495.3,0,278.8,0, Forest, JoseCuellar,127.7,1.3,214.7,0,260.3,0, Desert, Jose Angel Ruiz Garcia,146.8,1.1,537.1,0,9.8,0, Forest, alan,156.7,0.4,202.4,0,197.4,1, Desert, damselfly,246.7,1.1,517.9,0,342.4,0, No Selection, 
103,Francisco,302.3,1.1,506.3,0,209.9,0, No Selection, ozmar,190,0.4,128.6,0,183.8,2, Desert, Daniel,150.2,1.1,495.3,0,278.8,0, Forest, JoseCuellar,126.9,1.3,214.5,0,260.3,0, Desert, Jose Angel Ruiz Garcia,146.8,1.1,537.1,0,95.2,0, Forest, alan,157.4,0.3,200.4,0,198.3,1, Desert, damselfly,243.1,1.1,529.1,0,342.4,0, No Selection, 
104,Francisco,297.1,1.1,496,0,202.1,0, No Selection, ozmar,190,0.4,128.5,0,183.8,2, Desert, Daniel,144.8,1.1,496.1,0,278.8,1, Forest, JoseCuellar,126.9,1.3,214.5,0,260.3,0, Desert, Jose Angel Ruiz Garcia,147.3,1.1,537.1,0,95.2,0, Forest, alan,158.2,0.3,199.9,0,214,1, Desert, damselfly,239.3,1.1,541,0,342.4,0, No Selection, 
105,Francisco,292.7,1.1,485.4,0,202.1,0, No Selection, ozmar,189.2,0,120.1,0,180.2,2, Desert, Daniel,142.1,1.1,495.4,0,278.8,1, Forest, JoseCuellar,126.9,1.3,214.5,0,260.3,0, Desert, Jose Angel Ruiz Garcia,148.1,1.1,537,0,95.2,0, Forest, alan,157.9,0.3,199.6,0,215.2,1, Desert, damselfly,235.8,1.1,552.2,0,342.4,0, No Selection, 
106,Francisco,287.9,1.1,473.6,0,202.1,0, No Selection, ozmar,189.2,0,120.1,0,159.8,2, Desert, Daniel,142.2,1.1,496,0,278.8,1, Forest, JoseCuellar,119,1.1,209,0,210.6,0, Desert, Jose Angel Ruiz Garcia,155.4,1.2,534.9,0,117.7,0, Forest, alan,154.2,0,195.6,0,221.9,1, Desert, damselfly,232,1.1,564.1,0,342.4,0, No Selection, 
107,Francisco,283.5,1.1,462.9,0,202.7,0, No Selection, ozmar,189.2,0,120.1,0,159.8,2, Desert, Daniel,142.9,1.1,495.9,0,278.8,1, Forest, JoseCuellar,117.9,1,207.1,0,168.4,0, Desert, Jose Angel Ruiz Garcia,156,1.3,534.6,0,58.2,0, Forest, alan,151.6,0,192.5,0,215.5,1, Desert, damselfly,228.4,1.1,575.6,0,342.4,0, No Selection, 
108,Francisco,280.2,1.1,450.8,0,205.2,0, No Selection, ozmar,189.2,0,120.1,0,159.8,2, Desert, Daniel,141.3,1.1,496.5,0,296.2,1, Forest, JoseCuellar,117.9,1,207.1,0,181.5,0, Desert, Jose Angel Ruiz Garcia,156,1.3,534.6,0,58.2,0, Forest, alan,150.2,0,192.3,0,199.2,1, Desert, damselfly,226.1,1.1,583.8,0,30.6,0, No Selection, 
109,Francisco,278.4,1.1,439.8,0,197.4,0, No Selection, ozmar,188.1,-0.3,111.4,0,196,2, Desert, Daniel,134.2,1.1,503.7,0,290.6,1, Forest, JoseCuellar,117.9,1,207.1,0,181.5,0, Desert, Jose Angel Ruiz Garcia,156,1.3,534.6,0,58.2,0, Forest, alan,150.2,0,192.3,0,186.7,1, Desert, damselfly,226.1,1.1,583.8,0,84.6,0, No Selection, 
110,Francisco,274.3,1.1,427.7,0,201.4,0, No Selection, ozmar,183.8,0.1,100.2,0,205,2, Desert, Daniel,134.3,1.1,504.1,0,271.9,1, Forest, JoseCuellar,116.8,0.8,201.1,0,190.1,0, Desert, Jose Angel Ruiz Garcia,156.5,1.9,540.2,0,343.7,0, Forest, alan,149.7,0.2,187.5,0,186.7,2, Desert, damselfly,229.3,1.4,584.1,0,84.6,0, No Selection, 
111,Francisco,269.8,1.1,417.1,0,204.6,0, No Selection, ozmar,181.6,0.5,94.7,0,208.8,2, Desert, Daniel,134.3,1.1,504,0,268.9,1, Forest, JoseCuellar,116.5,0.8,199.1,0,181,0, Desert, Jose Angel Ruiz Garcia,153,1.3,549.4,0,14.8,0, Forest, alan,149.4,0.5,185.1,0,186.7,2, Desert, damselfly,229.3,1.4,584.1,0,338.9,0, No Selection, 
112,Francisco,265,1.1,406.7,0,204.6,0, No Selection, ozmar,181.6,0.5,94.7,0,208.8,2, Desert, Daniel,134.3,1.1,504,0,268.9,1, Forest, JoseCuellar,116.5,0.8,199.7,0,181,0, Desert, Jose Angel Ruiz Garcia,155.4,1.3,557.8,0,23.7,0, Forest, alan,149.4,0.5,185.1,0,186.7,2, Desert, damselfly,229.3,1.4,584.1,0,291,0, No Selection, 
113,Francisco,258.2,0.7,396,0,212.5,0, No Selection, ozmar,181.6,0.5,94.7,0,208.8,2, Desert, Daniel,126.4,1.1,504,0,262.4,2, Forest, JoseCuellar,116.5,0.8,199.7,0,181,0, Desert, Jose Angel Ruiz Garcia,156,1.4,558.8,0,37.6,0, Forest, alan,149.4,0.5,185.1,0,186.7,2, Desert, damselfly,229.3,1.4,584.1,0,291,0, No Selection, 
114,Francisco,253.6,0.6,385.7,0,208.8,0, No Selection, ozmar,180.6,0.7,92.9,0,208.8,3, Desert, Daniel,127.2,1.1,504.2,0,252.5,2, Forest, JoseCuellar,115.8,1.2,194.2,0,187.6,1, Desert, Jose Angel Ruiz Garcia,156,1.4,558.8,0,37.6,0, Forest, alan,147.9,0.9,181.5,0,212.2,2, Desert, damselfly,229,1.4,584.3,0,291,0, No Selection, 
115,Francisco,246.1,0.8,377,0,222.7,0, No Selection, ozmar,175.4,1.5,82.2,0,201.7,3, Desert, Daniel,127.2,1.1,504.2,0,252.5,2, Forest, JoseCuellar,115.5,1.5,181.3,0,172.7,1, Desert, Jose Angel Ruiz Garcia,156,1.4,558.8,0,37.6,0, Forest, alan,143.9,1.2,176.3,0,224.2,2, Desert, damselfly,218.2,-0.8,588.4,0,291,0, Forest, 
116,Francisco,236.2,0.9,368.8,0,226.6,0, No Selection, ozmar,175,1.6,81.1,0,205.6,3, Desert, Daniel,127.2,1.1,504.2,0,252.5,2, Forest, JoseCuellar,117.5,1.3,175.4,0,162.2,1, Desert, Jose Angel Ruiz Garcia,158.7,1.1,566.5,0,358.6,0, Forest, alan,143.7,1.2,176.1,0,224.2,2, Desert, damselfly,206.3,-2.8,592.9,0,291,0, Forest, 
117,Francisco,231.5,1,359.8,0,195.8,0, No Selection, ozmar,175,1.6,81.1,0,205.6,3, Desert, Daniel,120.3,1.1,498.8,0,252.5,3, Forest, JoseCuellar,117.5,1.3,175.4,0,172.7,1, Desert, Jose Angel Ruiz Garcia,157.6,1.1,572.4,0,353.6,0, Forest, alan,143.7,1.2,176.1,0,224.2,2, Desert, damselfly,195.4,-4.2,597.2,0,291,0, Forest, 
118,Francisco,229.9,-0.1,348.6,0,195.8,0, No Selection, ozmar,175,1.6,81.1,0,205.6,3, Desert, Daniel,117.7,1.1,496.2,0,282.5,3, Forest, JoseCuellar,117.5,1.3,175.4,0,172.7,1, Desert, Jose Angel Ruiz Garcia,157.1,1.1,575.5,0,6.2,0, Forest, alan,143.5,1.2,175.9,0,226.2,2, Desert, damselfly,193.7,-4.3,597.8,0,317.7,0, Forest, 
119,Francisco,224,-0.6,337.6,0,232.4,0, No Selection, ozmar,173.1,2,78.6,0,226.8,3, Desert, Daniel,117.7,1.1,496.2,0,295.8,3, Forest, JoseCuellar,117.5,1.3,175.2,0,172.7,1, Desert, Jose Angel Ruiz Garcia,157.1,1.1,575.5,0,41,0, Forest, alan,135.4,0.6,175,0,256.1,2, Desert, damselfly,193.7,-4.3,597.8,0,41.7,0, Forest, 
120,Francisco,216.6,-0.4,328.9,0,211.3,0, No Selection, ozmar,162.6,3.5,72,0,251.3,3, Desert, Daniel,117.7,1.1,496.2,0,295.8,3, Forest, JoseCuellar,118.9,1.6,164.7,0,172.1,2, Desert, Jose Angel Ruiz Garcia,157.1,1.1,575.5,0,41,0, Forest, alan,133.4,0.5,175,0,186.5,2, Desert, damselfly,195.6,-4.2,600,0,41.7,0, Forest, 
121,Francisco,218.2,1,318.2,0,182.3,0, No Selection, ozmar,159,4.2,70.5,0,236.8,3, Desert, Daniel,112.6,1.1,498,0,295.8,4, Forest, JoseCuellar,122.8,0.8,153.4,0,149.4,2, Desert, Jose Angel Ruiz Garcia,157.2,1.1,577.8,0,2.5,0, Forest, alan,133.2,0.5,175.1,0,183.1,2, Desert, damselfly,202.1,-3.2,606.8,0,94.3,0, Forest, 
122,Francisco,222.2,1.1,308.1,0,269.3,0, No Selection, ozmar,159,4.2,70.5,0,236.8,3, Desert, Daniel,103.5,1.1,503.6,0,295.8,4, Forest, JoseCuellar,124.1,0.7,151.4,0,124.2,2, Desert, Jose Angel Ruiz Garcia,156.7,1.6,582.9,0,25.4,0, Forest, alan,132.8,0.5,175,0,179.5,2, Desert, damselfly,203.4,-3.4,603.5,0,157.3,0, Forest, 
123,Francisco,224.1,1.1,307.4,0,338.3,0, No Selection, ozmar,159,4.2,70.5,0,236.8,3, Desert, Daniel,103.4,1.1,503.7,0,280.7,4, Forest, JoseCuellar,124.1,0.7,151.4,0,129.6,2, Desert, Jose Angel Ruiz Garcia,156.4,1.1,582.6,0,31.9,0, Forest, alan,132.9,0.7,169.1,0,179.5,3, Desert, damselfly,204.1,-3.4,601.7,0,272.5,0, Forest, 
124,Francisco,236,1.1,305.9,0,309.5,0, No Selection, ozmar,157.1,4.5,70.2,0,273.3,3, Desert, Daniel,103.3,1.1,503.5,0,283,4, Forest, JoseCuellar,124.1,0.7,151.4,0,129.6,2, Desert, Jose Angel Ruiz Garcia,156.3,1.1,582.6,0,34.8,0, Forest, alan,132.9,0.7,169.1,0,179.5,3, Desert, damselfly,204.1,-3.4,601.7,0,257.6,0, Forest, 
125,Francisco,242.4,1.1,304.3,0,213.6,0, No Selection, ozmar,151.9,5.3,70.8,0,262.5,3, Desert, Daniel,103.3,1.1,503.5,0,284.6,4, Forest, JoseCuellar,127,0.5,148.3,0,142.4,3, Desert, Jose Angel Ruiz Garcia,157,1.1,583.2,0,48.4,0, Forest, alan,132.9,0.7,169.1,0,179.5,3, Desert, damselfly,196.3,-4.1,599.6,0,254.6,0, Forest, 
126,Francisco,249.7,1.1,295.7,0,202.1,0, No Selection, ozmar,151.9,5.3,70.8,0,262.5,3, Desert, Daniel,95.1,1.1,504.5,0,286.5,4, Forest, JoseCuellar,132.1,0.3,142.4,0,96,3, Desert, Jose Angel Ruiz Garcia,163.4,1.1,589.7,0,34.8,0, Forest, alan,132.9,0.7,169.1,0,179.5,3, Desert, damselfly,183.8,-2.8,596.1,0,254.6,0, Forest, 
127,Francisco,253.6,1.1,283.7,0,216.1,0, No Selection, ozmar,151.9,5.3,70.8,0,262.5,3, Desert, Daniel,94.9,1.1,503.9,0,303.3,4, Forest, JoseCuellar,129.8,0.5,140.8,0,50.9,3, Desert, Jose Angel Ruiz Garcia,164.1,1.1,590.6,0,10.8,0, Forest, alan,136.1,0.5,160,0,153.5,3, Desert, damselfly,172.2,-0.6,592.9,0,254.6,0, Forest, 
128,Francisco,257.5,1.1,275.2,0,283.1,0, No Selection, ozmar,143.4,6.2,72.9,0,308.9,3, Desert, Daniel,94.7,1.1,503.7,0,312.9,4, Forest, JoseCuellar,131.8,0.3,142.4,0,63.2,3, Desert, Jose Angel Ruiz Garcia,164.1,1.1,590.6,0,15.7,0, Forest, alan,140.7,0.1,150.8,0,148.8,3, Desert, damselfly,166.1,1.1,588.8,0,199.5,0, Forest, 
129,Francisco,261.1,1.1,265.9,0,349.1,0, No Selection, ozmar,135.2,5.6,77.6,0,286.6,3, Desert, Daniel,94.7,1.1,503.7,0,305.9,4, Forest, JoseCuellar,133,0.2,142.7,0,75.5,4, Desert, Jose Angel Ruiz Garcia,164.1,1.1,590.6,0,15.7,0, Forest, alan,140.7,0.1,150.8,0,144.1,3, Desert, damselfly,162.3,1.1,578,0,199.5,0, Forest, 
130,Francisco,271.5,1.1,258.8,0,228.1,0, No Selection, ozmar,135.2,5.6,77.6,0,298.8,3, Desert, Daniel,91.6,1.1,506.7,0,338.4,4, Forest, JoseCuellar,139.1,-0.2,142.8,0,131.9,4, Desert, Jose Angel Ruiz Garcia,165.7,0.7,596.3,0,15.7,0, Forest, alan,140.7,0.1,150.8,0,144.1,3, Desert, damselfly,158.2,1.1,566.5,0,199.5,0, Forest, 
131,Francisco,274.7,1.1,248.2,0,228.1,0, No Selection, ozmar,132.6,5.2,80.1,0,293.5,3, Desert, Daniel,95.3,1.1,512.2,0,291.4,4, Forest, JoseCuellar,139.1,-0.2,142.8,0,131.9,4, Desert, Jose Angel Ruiz Garcia,167.3,-0.4,602.1,0,341,0, Forest, alan,140.7,0.1,150.8,0,144.1,3, Desert, damselfly,154.3,1.3,555.4,0,199.5,0, Forest, 
